chrom,start,end,label,length
chr2,154253277,154254374,YES,1097
chr2,162856904,162858138,YES,1234
chr2,162860266,162860933,YES,667
chr2,162877048,162878435,YES,1387
chr2,162878475,162879241,YES,766
chr2,162887449,162888297,YES,848
chr2,162892578,162892703,YES,125
chr2,162892792,162893236,YES,444
chr2,165981373,165983444,YES,2071
chr2,168589688,168590713,YES,1025
chr2,168592324,168593110,YES,786
chr2,168594522,168595519,YES,997
chr2,168605401,168606034,YES,633
chr2,168616270,168617170,YES,900
chr3,9641461,9642527,YES,1066
chr3,9654181,9655131,YES,950
chr3,34544904,34545862,YES,958
chr3,34546786,34547601,YES,815
chr3,34552511,34553511,YES,1000
chr3,34633687,34634403,YES,716
chr3,34643836,34644755,YES,919
chr3,34655011,34656305,YES,1294
chr3,34656504,34657426,YES,922
chr3,34658749,34659896,YES,1147
chr3,34659979,34660705,YES,726
chr3,88375442,88376506,YES,1064
chr3,88376700,88377434,YES,734
chr3,88379082,88380083,YES,1001
chr3,95455034,95455773,YES,739
chr3,95466985,95468269,YES,1284
chr3,96380383,96382115,YES,1732
chr3,96479158,96480288,YES,1130
chr3,96484047,96484864,YES,817
chr3,103008304,103008835,YES,531
chr3,103011341,103012562,YES,1221
chr3,103018256,103019058,YES,802
chr3,129247012,129247790,YES,778
chr3,129250161,129251018,YES,857
chr3,129251592,129252242,YES,650
chr3,129252387,129253074,YES,687
chr3,129254492,129255420,YES,928
chr3,129260624,129261362,YES,738
chr3,133181431,133182256,YES,825
chr3,133187348,133188367,YES,1019
chr3,133195061,133196181,YES,1120
chr3,133196255,133197648,YES,1393
chr3,135208956,135210140,YES,1184
chr3,135210216,135210744,YES,528
chr4,55469259,55469666,YES,407
chr4,55476508,55477863,YES,1355
chr4,55487828,55489133,YES,1305
chr4,55490058,55491081,YES,1023
chr4,98507649,98508369,YES,720
chr4,98512293,98513536,YES,1243
chr4,98513929,98514709,YES,780
chr4,118743867,118745233,YES,1366
chr4,118745433,118745786,YES,353
chr4,123300547,123301321,YES,774
chr4,123301395,123302309,YES,914
chr4,123302495,123303179,YES,684
chr4,125211671,125212332,YES,661
chr4,125222049,125223450,YES,1401
chr4,126875757,126876628,YES,871
chr4,126877979,126879027,YES,1048
chr4,130178808,130180168,YES,1360
chr4,130195646,130196547,YES,901
chr4,137148873,137149773,YES,900
chr4,137152921,137153839,YES,918
chr4,137329436,137330003,YES,567
chr4,137333543,137334395,YES,852
chr4,137344479,137345036,YES,557
chr4,137356966,137357766,YES,800
chr4,138000554,138001537,YES,983
chr4,138005029,138006368,YES,1339
chr4,140826072,140826659,YES,587
chr4,140837823,140839147,YES,1324
chr4,140840121,140840922,YES,801
chr4,141120768,141120812,YES,44
chr4,141120824,141121981,YES,1157
chr4,141125631,141126477,YES,846
chr4,141616653,141617331,YES,678
chr4,141624825,141625832,YES,1007
chr4,141626425,141627547,YES,1122
chr4,141627571,141627603,YES,32
chr4,141721916,141722936,YES,1020
chr4,141725445,141726166,YES,721
chr4,147459254,147460063,YES,809
chr4,147463050,147463850,YES,800
chr4,154537213,154538078,YES,865
chr4,154563584,154564383,YES,799
chr5,33873714,33874517,YES,803
chr5,33877732,33878953,YES,1221
chr5,33880160,33880481,YES,321
chr5,53933177,53933825,YES,648
chr5,53945989,53946610,YES,621
chr5,53946664,53947327,YES,663
chr5,65255735,65256794,YES,1059
chr5,113758941,113759831,YES,890
chr5,113763556,113764443,YES,887
chr5,113774470,113775389,YES,919
chr5,116845764,116846861,YES,1097
chr5,116857836,116858641,YES,805
chr5,116859691,116860853,YES,1162
chr5,118884660,118886207,YES,1547
chr5,118886283,118887777,YES,1494
chr5,118894265,118896412,YES,2147
chr5,118951444,118952387,YES,943
chr5,118959723,118960269,YES,546
chr5,120029649,120030507,YES,858
chr5,120034213,120035512,YES,1299
chr5,120036110,120037063,YES,953
chr5,120129592,120130443,YES,851
chr5,120130884,120131492,YES,608
chr5,120131671,120132582,YES,911
chr5,120144673,120145427,YES,754
chr5,120156188,120157793,YES,1605
chr5,120159567,120160509,YES,942
chr5,120161881,120162429,YES,548
chr5,120162558,120163391,YES,833
chr5,120170571,120171482,YES,911
chr5,123584659,123585967,YES,1308
chr5,123586071,123586126,YES,55
chr5,123586241,123587234,YES,993
chr5,123588085,123588937,YES,852
chr5,123589620,123590728,YES,1108
chr5,135417523,135418325,YES,802
chr5,135418334,135419332,YES,998
chr5,135420829,135421698,YES,869
chr6,31834643,31835313,YES,670
chr6,31846790,31847618,YES,828
chr6,31848570,31849131,YES,561
chr6,31851584,31852445,YES,861
chr6,39370384,39371286,YES,902
chr6,39395571,39396779,YES,1208
chr6,64961359,64961947,YES,588
chr6,64971525,64972623,YES,1098
chr6,64974293,64975186,YES,893
chr6,64984221,64985161,YES,940
chr6,67061148,67062314,YES,1166
chr6,67063243,67064202,YES,959
chr6,83839914,83841030,YES,1116
chr6,83843461,83844315,YES,854
chr6,91640161,91641394,YES,1233
chr6,91650794,91651821,YES,1027
chr6,91660132,91661247,YES,1115
chr6,122290093,122291827,YES,1734
chr6,122291938,122293017,YES,1079
chr6,122612514,122613492,YES,978
chr6,122613782,122614260,YES,478
chr6,122640118,122640519,YES,401
chr6,122652148,122653542,YES,1394
chr6,122657117,122657871,YES,754
chr6,122714316,122715712,YES,1396
chr6,122715727,122715934,YES,207
chr6,122715972,122716907,YES,935
chr6,122720180,122720862,YES,682
chr6,125383335,125384275,YES,940
chr6,125392412,125393135,YES,723
chr6,125397063,125398024,YES,961
chr6,142458188,142458786,YES,598
chr6,142458879,142459555,YES,676
chr6,142459765,142460597,YES,832
chr6,142461052,142461905,YES,853
chr6,143047309,143048150,YES,841
chr6,143057202,143057338,YES,136
chr6,143065159,143065758,YES,599
chr6,145223385,145224167,YES,782
chr6,145224227,145225674,YES,1447
chr7,3193004,3193682,YES,678
chr7,3200890,3201909,YES,1019
chr7,3203813,3204774,YES,961
chr7,3206226,3207307,YES,1081
chr7,3210563,3211109,YES,546
chr7,3211590,3212800,YES,1210
chr7,3213162,3214173,YES,1011
chr7,3217305,3218183,YES,878
chr7,4772296,4773107,YES,811
chr7,4776872,4777612,YES,740
chr7,13599334,13600325,YES,991
chr7,30982397,30983339,YES,942
chr7,31248315,31249141,YES,826
chr7,31249802,31250619,YES,817
chr7,38812914,38813562,YES,648
chr7,38813996,38814739,YES,743
chr7,38815538,38816123,YES,585
chr7,52806853,52807552,YES,699
chr7,52814062,52814768,YES,706
chr7,56592909,56593437,YES,528
chr7,56602219,56604632,YES,2413
chr7,71092246,71093445,YES,1199
chr7,71098214,71098990,YES,776
chr7,71101618,71102481,YES,863
chr7,86355826,86357020,YES,1194
chr7,86367653,86368339,YES,686
chr7,87159908,87160957,YES,1049
chr7,87169351,87169963,YES,612
chr7,87274999,87276022,YES,1023
chr7,87333420,87334347,YES,927
chr7,87344557,87345334,YES,777
chr7,91027196,91028035,YES,839
chr7,91033004,91033146,YES,142
chr7,91033190,91034081,YES,891
chr7,91039790,91040358,YES,568
chr7,91050934,91051830,YES,896
chr7,119831735,119832617,YES,882
chr7,119834225,119835688,YES,1463
chr7,140304156,140304745,YES,589
chr7,140306243,140307245,YES,1002
chr7,147131117,147132084,YES,967
chr7,147132098,147132429,YES,331
chr7,147135523,147136231,YES,708
chr7,152036872,152037879,YES,1007
chr7,152043497,152044469,YES,972
chr7,152049923,152050716,YES,793
chr8,12499468,12500172,YES,704
chr8,12501865,12503058,YES,1193
chr8,12503391,12504771,YES,1380
chr8,35023426,35024022,YES,596
chr8,35024472,35025854,YES,1382
chr8,35026329,35027483,YES,1154
chr8,37602064,37603015,YES,951
chr8,37610797,37611807,YES,1010
chr8,37611820,37612684,YES,864
chr8,37612926,37613850,YES,924
chr8,37642521,37643206,YES,685
chr8,37643862,37644691,YES,829
chr8,37656605,37657504,YES,899
chr8,37666548,37667454,YES,906
chr8,37669893,37670458,YES,565
chr8,37671010,37671979,YES,969
chr8,44405736,44406755,YES,1019
chr8,74834685,74835484,YES,799
chr8,74836614,74837210,YES,596
chr8,74839580,74840663,YES,1083
chr8,87174072,87174643,YES,571
chr8,87996475,87997654,YES,1179
chr8,91514813,91516692,YES,1879
chr8,91526938,91528249,YES,1311
chr8,91530368,91530970,YES,602
chr8,91539286,91540176,YES,890
chr8,93351924,93352665,YES,741
chr8,93354428,93355292,YES,864
chr9,56382386,56383314,YES,928
chr9,56395075,56395769,YES,694
chr9,58119837,58120421,YES,584
chr9,58121627,58123475,YES,1848
chr9,58126583,58128504,YES,1921
chr9,78207143,78208709,YES,1566
chr9,78212412,78213297,YES,885
chr9,78213521,78214252,YES,731
chr9,78215873,78217776,YES,1903
chr9,78218962,78219758,YES,796
chr9,78221850,78223442,YES,1592
chr9,110849422,110851040,YES,1618
chr9,110862607,110863371,YES,764
chr9,114458126,114458729,YES,603
chr9,114466050,114466917,YES,867
chr9,114473273,114474355,YES,1082
chr9,120585871,120586365,YES,494
chr9,120588512,120589476,YES,964
chr9,120599461,120600072,YES,611
chr9,121244501,121245191,YES,690
chr9,121246556,121247300,YES,744
chr9,121253431,121254102,YES,671
chr10,20802131,20802699,YES,568
chr10,20807410,20808136,YES,726
chr10,20810452,20811824,YES,1372
chr10,20821335,20822452,YES,1117
chr10,20829440,20830236,YES,796
chr10,21546502,21547353,YES,851
chr10,21548506,21549691,YES,1185
chr10,21700576,21701235,YES,659
chr10,21701869,21702685,YES,816
chr10,21707960,21708946,YES,986
chr10,39977900,39978752,YES,852
chr10,44110139,44110895,YES,756
chr10,44111194,44112766,YES,1572
chr10,59420365,59421368,YES,1003
chr10,59426336,59426915,YES,579
chr10,59427223,59427738,YES,515
chr10,59435086,59435840,YES,754
chr10,59436644,59437537,YES,893
chr10,62346394,62347684,YES,1290
chr10,62355400,62356508,YES,1108
chr10,62358037,62358895,YES,858
chr10,62359244,62360289,YES,1045
chr10,62360653,62361563,YES,910
chr10,66380351,66381255,YES,904
chr10,66382805,66383761,YES,956
chr10,66546199,66547268,YES,1069
chr10,66558405,66559270,YES,865
chr10,66562711,66563566,YES,855
chr10,66563623,66564235,YES,612
chr10,75335464,75336154,YES,690
chr10,75344358,75345568,YES,1210
chr10,75400370,75401358,YES,988
chr10,76655655,76656039,YES,384
chr10,76656053,76656897,YES,844
chr10,76661806,76662360,YES,554
chr10,79508474,79509130,YES,656
chr10,79509437,79510144,YES,707
chr10,79510825,79511747,YES,922
chr10,79513311,79515168,YES,1857
chr10,85002060,85003073,YES,1013
chr10,85005927,85006553,YES,626
chr11,8466451,8467126,YES,675
chr11,8468954,8470138,YES,1184
chr11,8475387,8476319,YES,932
chr11,8485860,8486876,YES,1016
chr11,9015537,9017663,YES,2126
chr11,12357626,12358164,YES,538
chr11,12367036,12367747,YES,711
chr11,12369590,12370205,YES,615
chr11,33427175,33427817,YES,642
chr11,33433212,33434198,YES,986
chr11,33436649,33438393,YES,1744
chr11,33443794,33444731,YES,937
chr11,33450700,33451476,YES,776
chr11,52173182,52173868,YES,686
chr11,52184053,52184686,YES,633
chr11,54767341,54768063,YES,722
chr11,54771808,54772727,YES,919
chr11,54785035,54785832,YES,797
chr11,62324296,62325453,YES,1157
chr11,62326351,62327251,YES,900
chr11,66733372,66734190,YES,818
chr11,66746156,66746990,YES,834
chr11,66824791,66825867,YES,1076
chr11,66831156,66831944,YES,788
chr11,66833712,66834584,YES,872
chr11,66837289,66838230,YES,941
chr11,69517060,69518300,YES,1240
chr11,69521276,69522803,YES,1527
chr11,77697704,77698715,YES,1011
chr11,77704209,77704927,YES,718
chr11,77707215,77707886,YES,671
chr11,77718105,77718786,YES,681
chr11,88481360,88482029,YES,669
chr11,88485933,88486737,YES,804
chr11,88490843,88491812,YES,969
chr11,97517673,97518631,YES,958
chr11,97522735,97524159,YES,1424
chr11,98823511,98824279,YES,768
chr11,98825698,98826466,YES,768
chr11,102190649,102191563,YES,914
chr11,102192756,102193692,YES,936
chr11,104150171,104151258,YES,1087
chr11,104156781,104157556,YES,775
chr11,104166920,104167544,YES,624
chr11,107296669,107297772,YES,1103
chr11,107310169,107310982,YES,813
chr11,116943025,116943531,YES,506
chr11,116952826,116953583,YES,757
chr11,117833701,117834635,YES,934
chr11,117835689,117837392,YES,1703
chr11,117837404,117837462,YES,58
chr11,117837493,117838253,YES,760
chr12,12790432,12791846,YES,1414
chr12,12793626,12794477,YES,851
chr12,12794683,12795881,YES,1198
chr12,12810177,12811020,YES,843
chr12,12933791,12934743,YES,952
chr12,12945289,12946165,YES,876
chr12,12948436,12950936,YES,2500
chr12,55407498,55408159,YES,661
chr12,55413334,55415046,YES,1712
chr12,56587347,56587911,YES,564
chr12,56596807,56597774,YES,967
chr12,56606048,56607146,YES,1098
chr12,57385208,57385771,YES,563
chr12,57385850,57386427,YES,577
chr12,57397185,57398220,YES,1035
chr12,57399127,57400114,YES,987
chr12,87807046,87807624,YES,578
chr12,87811648,87812700,YES,1052
chr12,87819675,87820319,YES,644
chr12,87839385,87840360,YES,975
chr12,87842071,87843393,YES,1322
chr12,87844939,87846192,YES,1253
chr12,88239069,88239980,YES,911
chr12,88244634,88245155,YES,521
chr12,103940487,103941199,YES,712
chr12,103952135,103953004,YES,869
chr12,111655417,111656705,YES,1288
chr12,111709296,111710011,YES,715
chr12,111710204,111710269,YES,65
chr12,111710270,111710794,YES,524
chr12,111725920,111726579,YES,659
chr12,111737149,111737951,YES,802
chr12,111742841,111743677,YES,836
chr13,64069823,64070583,YES,760
chr13,64080691,64082322,YES,1631
chr13,96295094,96295862,YES,768
chr13,96303879,96304678,YES,799
chr13,96304856,96304906,YES,50
chr13,96305043,96306119,YES,1076
chr13,98052562,98053557,YES,995
chr13,98062099,98062842,YES,743
chr13,98202400,98203140,YES,740
chr13,98204787,98205450,YES,663
chr13,98217919,98218657,YES,738
chr13,98224554,98225162,YES,608
chr13,110418702,110419248,YES,546
chr13,110422180,110424078,YES,1898
chr13,110434008,110434790,YES,782
chr13,110441885,110442750,YES,865
chr14,22293688,22294265,YES,577
chr14,22303078,22303905,YES,827
chr14,22305075,22305784,YES,709
chr14,22308429,22308989,YES,560
chr14,49273113,49273728,YES,615
chr14,49273861,49275263,YES,1402
chr14,49282259,49283200,YES,941
chr14,55704349,55705463,YES,1114
chr14,64118817,64119891,YES,1074
chr14,64120351,64121260,YES,909
chr14,64131202,64131901,YES,699
chr14,65251303,65252067,YES,764
chr14,65258940,65259854,YES,914
chr14,65268524,65269514,YES,990
chr14,71022659,71023439,YES,780
chr14,71023501,71024024,YES,523
chr14,71034083,71035930,YES,1847
chr14,76894682,76895440,YES,758
chr14,76905409,76906028,YES,619
chr14,76915141,76915946,YES,805
chr14,77015215,77015985,YES,770
chr14,77024344,77025391,YES,1047
chr14,77029583,77030315,YES,732
chr14,99738540,99739893,YES,1353
chr14,99752022,99753654,YES,1632
chr14,99754019,99755307,YES,1288
chr14,106250319,106251246,YES,927
chr14,106258164,106259395,YES,1231
chr14,106259930,106260753,YES,823
chr14,106296486,106297329,YES,843
chr14,106299610,106300732,YES,1122
chr14,106303912,106304433,YES,521
chr15,25654102,25654885,YES,783
chr15,25658157,25658957,YES,800
chr15,25669962,25670741,YES,779
chr15,25683228,25684785,YES,1557
chr15,25691409,25692694,YES,1285
chr15,25697399,25698230,YES,831
chr15,25699097,25700236,YES,1139
chr15,25702971,25704265,YES,1294
chr15,61918415,61918996,YES,581
chr15,61923984,61924748,YES,764
chr15,77168852,77169719,YES,867
chr15,77180297,77181023,YES,726
chr15,77185424,77187251,YES,1827
chr15,88539016,88539831,YES,815
chr15,97198605,97200161,YES,1556
chr15,97206423,97207486,YES,1063
chr15,97213657,97214481,YES,824
chr15,97226841,97227633,YES,792
chr15,97422878,97423669,YES,791
chr15,97423701,97425328,YES,1627
chr15,103349226,103351019,YES,1793
chr15,103352676,103353500,YES,824
chr16,8758173,8758663,YES,490
chr16,8767268,8768014,YES,746
chr16,8772847,8773658,YES,811
chr16,8778435,8779472,YES,1037
chr16,23099373,23100436,YES,1063
chr16,23102207,23103471,YES,1264
chr16,29657509,29658530,YES,1021
chr16,29664266,29664938,YES,672
chr16,29666816,29668114,YES,1298
chr16,84769173,84770936,YES,1763
chr16,84772625,84773364,YES,739
chr16,84778882,84780686,YES,1804
chr17,10549089,10549855,YES,766
chr17,10558529,10559977,YES,1448
chr17,10570071,10570838,YES,767
chr17,26631721,26632486,YES,765
chr17,26639417,26640101,YES,684
chr17,26645322,26645761,YES,439
chr17,26648071,26648689,YES,618
chr17,29209618,29210332,YES,714
chr17,29217602,29218426,YES,824
chr17,29587776,29588942,YES,1166
chr17,31939569,31940144,YES,575
chr17,31943057,31944244,YES,1187
chr17,31944882,31945831,YES,949
chr17,31948196,31948896,YES,700
chr17,31952130,31952722,YES,592
chr17,31956101,31956756,YES,655
chr17,35639211,35640042,YES,831
chr17,35640507,35641441,YES,934
chr17,35641524,35642435,YES,911
chr17,37110202,37111178,YES,976
chr17,37118999,37120350,YES,1351
chr17,37132055,37133069,YES,1014
chr17,37134094,37134996,YES,902
chr17,37209046,37210274,YES,1228
chr17,37215135,37215590,YES,455
chr17,37215634,37217726,YES,2092
chr17,45593477,45594086,YES,609
chr17,45595562,45596503,YES,941
chr17,47640414,47641419,YES,1005
chr17,47647939,47649043,YES,1104
chr17,66818723,66819618,YES,895
chr17,66828909,66830666,YES,1757
chr17,66833099,66833900,YES,801
chr17,66835773,66836409,YES,636
chr17,71096763,71098084,YES,1321
chr17,71099757,71100905,YES,1148
chr17,71177302,71178694,YES,1392
chr17,71179005,71179956,YES,951
chr17,71213804,71215251,YES,1447
chr17,71215561,71216437,YES,876
chr17,71221271,71222433,YES,1162
chr17,71241991,71242699,YES,708
chr17,71249740,71250610,YES,870
chr18,35202713,35203454,YES,741
chr18,36412873,36414154,YES,1281
chr18,38538325,38538780,YES,455
chr18,38539653,38540393,YES,740
chr18,38543572,38544558,YES,986
chr18,38546015,38546669,YES,654
chr18,38550473,38551037,YES,564
chr18,38760823,38761958,YES,1135
chr18,38788269,38788946,YES,677
chr18,38795352,38796942,YES,1590
chr18,40467587,40468140,YES,553
chr18,61787544,61788318,YES,774
chr18,61788348,61788400,YES,52
chr18,75504155,75505202,YES,1047
chr18,75520332,75521203,YES,871
chr18,75526249,75527277,YES,1028
chr18,75738693,75739664,YES,971
chr18,75744316,75745073,YES,757
chr19,5835881,5836375,YES,494
chr19,5846341,5847014,YES,673
chr19,21858770,21859477,YES,707
chr19,21859598,21860168,YES,570
chr19,21863440,21864104,YES,664
chr19,21865893,21866770,YES,877
chr19,23139991,23140673,YES,682
chr19,23150098,23150810,YES,712
chr19,23161889,23162488,YES,599
chr19,23164010,23164924,YES,914
chr19,23169175,23170189,YES,1014
chr19,23207455,23208806,YES,1351
chr19,25553498,25554146,YES,648
chr19,25560800,25561554,YES,754
chr19,25561588,25564092,YES,2504
chr19,53523440,53524099,YES,659
chr19,53534665,53535319,YES,654
chrX,7578969,7579792,YES,823
chrX,7579919,7580400,YES,481
chrX,7585538,7586420,YES,882
chrX,7590033,7591337,YES,1304
chrX,7597425,7597907,YES,482
chrX,50098631,50099684,YES,1053
chrX,50099968,50100511,YES,543
chrX,50106363,50107247,YES,884
chrX,50112239,50113054,YES,815
chrX,50113663,50114110,YES,447
chr1,3052873,3053282,NO,409
chr1,3472669,3473522,NO,853
chr1,3638904,3639380,NO,476
chr1,3904119,3904709,NO,590
chr1,4845264,4846195,NO,931
chr1,4960611,4961298,NO,687
chr1,4962233,4962888,NO,655
chr1,5222189,5223267,NO,1078
chr1,6049015,6049725,NO,710
chr1,6107491,6108040,NO,549
chr1,6132850,6133403,NO,553
chr1,6272179,6272970,NO,791
chr1,6437829,6439484,NO,1655
chr1,6447968,6448675,NO,707
chr1,7037012,7037978,NO,966
chr1,7302612,7303268,NO,656
chr1,7303417,7304011,NO,594
chr1,7309053,7309926,NO,873
chr1,7441519,7442268,NO,749
chr1,7581226,7581763,NO,537
chr1,7661434,7662103,NO,669
chr1,7722739,7723268,NO,529
chr1,8486218,8486952,NO,734
chr1,8571914,8572590,NO,676
chr1,9314031,9314489,NO,458
chr1,9432801,9433488,NO,687
chr1,9691815,9692699,NO,884
chr1,9879468,9879956,NO,488
chr1,9942818,9943679,NO,861
chr1,10021675,10022274,NO,599
chr1,10466693,10467388,NO,695
chr1,10640603,10641071,NO,468
chr1,10842815,10843639,NO,824
chr1,10868036,10868913,NO,877
chr1,11072111,11072649,NO,538
chr1,11241067,11241789,NO,722
chr1,11267721,11268482,NO,761
chr1,11320098,11320819,NO,721
chr1,11385794,11386514,NO,720
chr1,11457084,11457674,NO,590
chr1,11491568,11492323,NO,755
chr1,11738375,11739038,NO,663
chr1,12015761,12016316,NO,555
chr1,12634697,12635056,NO,359
chr1,12681792,12682608,NO,816
chr1,12734270,12735431,NO,1161
chr1,12752935,12753804,NO,869
chr1,12780984,12781768,NO,784
chr1,12797560,12798202,NO,642
chr1,12804292,12804921,NO,629
chr1,13117753,13118805,NO,1052
chr1,13122020,13122691,NO,671
chr1,13445648,13446181,NO,533
chr1,13650476,13651156,NO,680
chr1,13928434,13928802,NO,368
chr1,13990867,13991729,NO,862
chr1,14179691,14180109,NO,418
chr1,14215552,14215951,NO,399
chr1,14282354,14282974,NO,620
chr1,14302611,14303160,NO,549
chr1,14410966,14411574,NO,608
chr1,15639832,15640186,NO,354
chr1,15742536,15743092,NO,556
chr1,15779114,15779755,NO,641
chr1,15781595,15782330,NO,735
chr1,16120021,16120876,NO,855
chr1,17240520,17241384,NO,864
chr1,18629342,18629933,NO,591
chr1,19097270,19097775,NO,505
chr1,20750154,20750900,NO,746
chr1,20751196,20751979,NO,783
chr1,20857230,20857895,NO,665
chr1,20858056,20858235,NO,179
chr1,20898386,20899264,NO,878
chr1,20944720,20945563,NO,843
chr1,20964636,20965477,NO,841
chr1,21221645,21222295,NO,650
chr1,21245995,21247131,NO,1136
chr1,21389973,21390511,NO,538
chr1,22367026,22367830,NO,804
chr1,22473360,22474157,NO,797
chr1,24049730,24050217,NO,487
chr1,24099565,24100262,NO,697
chr1,25238625,25239152,NO,527
chr1,25518154,25518498,NO,344
chr1,26286439,26287128,NO,689
chr1,26584585,26585081,NO,496
chr1,30861675,30862338,NO,663
chr1,30904333,30905101,NO,768
chr1,30924449,30924998,NO,549
chr1,31290349,31290965,NO,616
chr1,33163168,33163664,NO,496
chr1,33551369,33552103,NO,734
chr1,33561177,33561654,NO,477
chr1,33887433,33887804,NO,371
chr1,34000492,34001053,NO,561
chr1,34063557,34064527,NO,970
chr1,34159855,34161282,NO,1427
chr1,34196907,34197964,NO,1057
chr1,34525361,34525724,NO,363
chr1,34603897,34604333,NO,436
chr1,34940572,34941057,NO,485
chr1,35289280,35290169,NO,889
chr1,35754400,35755344,NO,944
chr1,35806834,35807419,NO,585
chr1,35868073,35868772,NO,699
chr1,35898377,35898968,NO,591
chr1,36001014,36001732,NO,718
chr1,36296870,36297624,NO,754
chr1,36831255,36831753,NO,498
chr1,36860708,36861535,NO,827
chr1,36890636,36891439,NO,803
chr1,36955484,36956118,NO,634
chr1,37019625,37020225,NO,600
chr1,37186715,37187343,NO,628
chr1,37269071,37269695,NO,624
chr1,37700520,37701231,NO,711
chr1,37984898,37985741,NO,843
chr1,38013314,38013944,NO,630
chr1,38115101,38115869,NO,768
chr1,38348198,38348869,NO,671
chr1,38376527,38377170,NO,643
chr1,38678680,38679130,NO,450
chr1,38853518,38854158,NO,640
chr1,38880678,38881404,NO,726
chr1,38900046,38900614,NO,568
chr1,38926075,38926769,NO,694
chr1,38960832,38961217,NO,385
chr1,39179440,39180053,NO,613
chr1,39321366,39321728,NO,362
chr1,39584819,39585715,NO,896
chr1,39757369,39758030,NO,661
chr1,39959153,39960298,NO,1145
chr1,39980543,39981011,NO,468
chr1,40414471,40415069,NO,598
chr1,40736684,40737424,NO,740
chr1,40986225,40986740,NO,515
chr1,41197250,41197858,NO,608
chr1,41446997,41447562,NO,565
chr1,42115143,42115930,NO,787
chr1,42243142,42243550,NO,408
chr1,42781554,42782151,NO,597
chr1,42970362,42970910,NO,548
chr1,43877270,43877998,NO,728
chr1,43956286,43956541,NO,255
chr1,44624882,44625501,NO,619
chr1,44670037,44670560,NO,523
chr1,44948351,44949041,NO,690
chr1,45414694,45415449,NO,755
chr1,45416474,45417050,NO,576
chr1,45464374,45464974,NO,600
chr1,46920091,46920964,NO,873
chr1,46978412,46979019,NO,607
chr1,47890847,47891488,NO,641
chr1,51486517,51487027,NO,510
chr1,51592540,51593689,NO,1149
chr1,51799172,51799711,NO,539
chr1,51963153,51963678,NO,525
chr1,51994269,51994645,NO,376
chr1,52065557,52065642,NO,85
chr1,52065645,52066452,NO,807
chr1,52584461,52585076,NO,615
chr1,52713300,52713856,NO,556
chr1,53009978,53010966,NO,988
